"","airport","airport_name","carrier_name","arr_delay","arr_flights","avg_delay"
"1972","SFO","San Francisco, CA: San Francisco International","SkyWest Airlines Inc.",505557,33903,14.9118662065304
"1973","SFO","San Francisco, CA: San Francisco International","Southwest Airlines",147282,8792,16.7518198362147
"1974","SFO","San Francisco, CA: San Francisco International","United Air Lines Network",701784,47699,14.7127612738213
"1975","SGF","Springfield, MO: Springfield-Branson National","Air Wisconsin Airlines Corp",5597,344,16.2703488372093
"1976","SGF","Springfield, MO: Springfield-Branson National","Allegiant Air",12974,830,15.6313253012048
"1977","SGF","Springfield, MO: Springfield-Branson National","CommuteAir LLC dba CommuteAir",19037,1161,16.3970714900947
"1978","SGF","Springfield, MO: Springfield-Branson National","Delta Air Lines Network",3773,584,6.46061643835616
"1979","SGF","Springfield, MO: Springfield-Branson National","Endeavor Air Inc.",2631,280,9.39642857142857
"1980","SGF","Springfield, MO: Springfield-Branson National","Envoy Air",36290,3687,9.84269053430974
"1981","SGF","Springfield, MO: Springfield-Branson National","GoJet Airlines LLC d/b/a United Express",0,45,0
"1982","SGF","Springfield, MO: Springfield-Branson National","Mesa Airlines Inc.",20946,442,47.3891402714932
"1983","SGF","Springfield, MO: Springfield-Branson National","PSA Airlines Inc.",5495,578,9.50692041522491
"1984","SGF","Springfield, MO: Springfield-Branson National","Piedmont Airlines",467,72,6.48611111111111
"1985","SGF","Springfield, MO: Springfield-Branson National","SkyWest Airlines Inc.",26609,1369,19.436815193572
"1986","SGU","St. George, UT: St George Regional","SkyWest Airlines Inc.",21410,2617,8.18112342376767
"1987","SHR","Sheridan, WY: Sheridan County","SkyWest Airlines Inc.",7675,641,11.9734789391576
"1988","SHV","Shreveport, LA: Shreveport Regional","Allegiant Air",2257,170,13.2764705882353
"1989","SHV","Shreveport, LA: Shreveport Regional","CommuteAir LLC dba CommuteAir",25922,1558,16.6379974326059
"1990","SHV","Shreveport, LA: Shreveport Regional","Endeavor Air Inc.",6284,574,10.9477351916376
"1991","SHV","Shreveport, LA: Shreveport Regional","Envoy Air",4869,599,8.12854757929883
"1992","SHV","Shreveport, LA: Shreveport Regional","Mesa Airlines Inc.",1289,56,23.0178571428571
"1993","SHV","Shreveport, LA: Shreveport Regional","PSA Airlines Inc.",22875,1482,15.4352226720648
"1994","SHV","Shreveport, LA: Shreveport Regional","SkyWest Airlines Inc.",10764,981,10.9724770642202
"1995","SIT","Sitka, AK: Sitka Rocky Gutierrez","Alaska Airlines Network",11029,1311,8.41266209000763
"1996","SIT","Sitka, AK: Sitka Rocky Gutierrez","SkyWest Airlines Inc.",2404,93,25.8494623655914
"1997","SJC","San Jose, CA: Norman Y. Mineta San Jose International","Alaska Airlines Network",31087,3549,8.75936883629191
"1998","SJC","San Jose, CA: Norman Y. Mineta San Jose International","American Airlines Network",23456,1612,14.5508684863524
"1999","SJC","San Jose, CA: Norman Y. Mineta San Jose International","Delta Air Lines Network",27874,2775,10.0446846846847
"2000","SJC","San Jose, CA: Norman Y. Mineta San Jose International","Envoy Air",1733,93,18.6344086021505
"2001","SJC","San Jose, CA: Norman Y. Mineta San Jose International","Hawaiian Airlines Network",9203,686,13.4154518950437
"2002","SJC","San Jose, CA: Norman Y. Mineta San Jose International","Horizon Air",3804,978,3.88957055214724
"2003","SJC","San Jose, CA: Norman Y. Mineta San Jose International","JetBlue Airways",11531,371,31.0808625336927
"2004","SJC","San Jose, CA: Norman Y. Mineta San Jose International","Mesa Airlines Inc.",2919,76,38.4078947368421
"2005","SJC","San Jose, CA: Norman Y. Mineta San Jose International","SkyWest Airlines Inc.",43535,7152,6.08710850111857
"2006","SJC","San Jose, CA: Norman Y. Mineta San Jose International","Southwest Airlines",287209,33411,8.59624075903146
"2007","SJC","San Jose, CA: Norman Y. Mineta San Jose International","Spirit Airlines",9765,792,12.3295454545455
"2008","SJC","San Jose, CA: Norman Y. Mineta San Jose International","United Air Lines Network",17396,1563,11.1298784388996
"2009","SJT","San Angelo, TX: San Angelo Regional/Mathis Field","Envoy Air",4222,702,6.01424501424501
"2010","SJT","San Angelo, TX: San Angelo Regional/Mathis Field","SkyWest Airlines Inc.",6376,421,15.144893111639
"2011","SJU","San Juan, PR: Luis Munoz Marin International","American Airlines Network",56198,3724,15.0907626208378
"2012","SJU","San Juan, PR: Luis Munoz Marin International","Delta Air Lines Network",31071,3116,9.9714377406932
"2013","SJU","San Juan, PR: Luis Munoz Marin International","Envoy Air",47,9,5.22222222222222
"2014","SJU","San Juan, PR: Luis Munoz Marin International","Frontier Airlines",109356,4642,23.5579491598449
"2015","SJU","San Juan, PR: Luis Munoz Marin International","JetBlue Airways",283669,9139,31.039391618339
"2016","SJU","San Juan, PR: Luis Munoz Marin International","Southwest Airlines",58402,3654,15.9830322933771
"2017","SJU","San Juan, PR: Luis Munoz Marin International","Spirit Airlines",146225,5573,26.2381123272923
"2018","SJU","San Juan, PR: Luis Munoz Marin International","United Air Lines Network",44376,2736,16.219298245614
"2019","SLC","Salt Lake City, UT: Salt Lake City International","Alaska Airlines Network",10169,1149,8.8503046127067
"2020","SLC","Salt Lake City, UT: Salt Lake City International","American Airlines Network",74668,3583,20.8395199553447
"2021","SLC","Salt Lake City, UT: Salt Lake City International","Delta Air Lines Network",584144,52340,11.1605655330531
"2022","SLC","Salt Lake City, UT: Salt Lake City International","Envoy Air",359,54,6.64814814814815
"2023","SLC","Salt Lake City, UT: Salt Lake City International","Frontier Airlines",33466,1652,20.2578692493947
"2024","SLC","Salt Lake City, UT: Salt Lake City International","Horizon Air",183,2,91.5
"2025","SLC","Salt Lake City, UT: Salt Lake City International","JetBlue Airways",58933,2248,26.2157473309609
"2026","SLC","Salt Lake City, UT: Salt Lake City International","Mesa Airlines Inc.",3557,241,14.7593360995851
"2027","SLC","Salt Lake City, UT: Salt Lake City International","SkyWest Airlines Inc.",228276,31608,7.22209567198178
"2028","SLC","Salt Lake City, UT: Salt Lake City International","Southwest Airlines",126348,12030,10.5027431421446
"2029","SLC","Salt Lake City, UT: Salt Lake City International","Spirit Airlines",28662,1433,20.0013956734124
"2030","SLC","Salt Lake City, UT: Salt Lake City International","United Air Lines Network",47167,3199,14.7442950922163
"2031","SLN","Salina, KS: Salina Regional","SkyWest Airlines Inc.",14712,727,20.2365887207703
"2032","SMF","Sacramento, CA: Sacramento International","Alaska Airlines Network",11906,1278,9.31611893583725
"2033","SMF","Sacramento, CA: Sacramento International","American Airlines Network",69721,3363,20.7317870948558
"2034","SMF","Sacramento, CA: Sacramento International","Delta Air Lines Network",37119,3307,11.2243725430904
"2035","SMF","Sacramento, CA: Sacramento International","Envoy Air",1486,243,6.11522633744856
"2036","SMF","Sacramento, CA: Sacramento International","Frontier Airlines",3942,234,16.8461538461538
"2037","SMF","Sacramento, CA: Sacramento International","Hawaiian Airlines Network",10389,731,14.2120383036936
"2038","SMF","Sacramento, CA: Sacramento International","Horizon Air",5833,1381,4.2237509051412
"2039","SMF","Sacramento, CA: Sacramento International","JetBlue Airways",16499,488,33.8094262295082
"2040","SMF","Sacramento, CA: Sacramento International","Mesa Airlines Inc.",2643,84,31.4642857142857
"2041","SMF","Sacramento, CA: Sacramento International","SkyWest Airlines Inc.",49692,6775,7.33461254612546
"2042","SMF","Sacramento, CA: Sacramento International","Southwest Airlines",290594,31487,9.22901514910916
"2043","SMF","Sacramento, CA: Sacramento International","Spirit Airlines",22360,1385,16.14440433213
"2044","SMF","Sacramento, CA: Sacramento International","United Air Lines Network",55866,3650,15.3057534246575
"2045","SMX","Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field","Allegiant Air",3750,107,35.0467289719626
"2046","SNA","Santa Ana, CA: John Wayne Airport-Orange County","Alaska Airlines Network",20462,4015,5.09638854296389
"2047","SNA","Santa Ana, CA: John Wayne Airport-Orange County","Allegiant Air",20880,1021,20.4505386875612
"2048","SNA","Santa Ana, CA: John Wayne Airport-Orange County","American Airlines Network",77048,6607,11.6615710609959
"2049","SNA","Santa Ana, CA: John Wayne Airport-Orange County","Delta Air Lines Network",53516,4786,11.1817801922273
"2050","SNA","Santa Ana, CA: John Wayne Airport-Orange County","Frontier Airlines",16806,1452,11.5743801652893
"2051","SNA","Santa Ana, CA: John Wayne Airport-Orange County","Horizon Air",3841,829,4.63329312424608
"2052","SNA","Santa Ana, CA: John Wayne Airport-Orange County","SkyWest Airlines Inc.",34852,3977,8.763389489565
"2053","SNA","Santa Ana, CA: John Wayne Airport-Orange County","Southwest Airlines",130537,15281,8.54243832209934
"2054","SNA","Santa Ana, CA: John Wayne Airport-Orange County","Spirit Airlines",15173,1416,10.715395480226
"2055","SNA","Santa Ana, CA: John Wayne Airport-Orange County","United Air Lines Network",64047,6348,10.0893194706994
"2056","SPI","Springfield, IL: Abraham Lincoln Capital","Air Wisconsin Airlines Corp",10530,398,26.4572864321608
"2057","SPI","Springfield, IL: Abraham Lincoln Capital","Allegiant Air",941,129,7.29457364341085
"2058","SPI","Springfield, IL: Abraham Lincoln Capital","SkyWest Airlines Inc.",3230,270,11.962962962963
"2059","SPN","Saipan, TT: Francisco C. Ada Saipan International","United Air Lines Network",1839,392,4.69132653061224
"2060","SPS","Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal","SkyWest Airlines Inc.",6298,723,8.71092669432918
"2061","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International","Allegiant Air",43967,2694,16.3203414996288
"2062","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International","American Airlines Network",40358,2335,17.2839400428266
"2063","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International","Delta Air Lines Network",29557,2895,10.2096718480138
"2064","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International","Envoy Air",643,33,19.4848484848485
"2065","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International","Frontier Airlines",2750,172,15.9883720930233
"2066","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International","JetBlue Airways",14750,816,18.0759803921569
"2067","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International","Mesa Airlines Inc.",1740,134,12.9850746268657
"2068","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International","PSA Airlines Inc.",2491,349,7.13753581661891
"2069","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International","Republic Airline",1081,98,11.030612244898
"2070","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International","SkyWest Airlines Inc.",739,47,15.7234042553191
"2071","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International","Southwest Airlines",53195,4429,12.01061187627
"2072","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International","United Air Lines Network",26936,1740,15.4804597701149
"2073","STC","St. Cloud, MN: St. Cloud Regional","Allegiant Air",411,118,3.48305084745763
"2074","STL","St. Louis, MO: St Louis Lambert International","Air Wisconsin Airlines Corp",563,70,8.04285714285714
"2075","STL","St. Louis, MO: St Louis Lambert International","Alaska Airlines Network",6888,779,8.8421052631579
"2076","STL","St. Louis, MO: St Louis Lambert International","American Airlines Network",127578,6410,19.9029641185647
"2077","STL","St. Louis, MO: St Louis Lambert International","CommuteAir LLC dba CommuteAir",3821,396,9.6489898989899
"2078","STL","St. Louis, MO: St Louis Lambert International","Delta Air Lines Network",51955,5701,9.11331345378004
"2079","STL","St. Louis, MO: St Louis Lambert International","Endeavor Air Inc.",7857,1036,7.58397683397683
"2080","STL","St. Louis, MO: St Louis Lambert International","Envoy Air",16512,1424,11.5955056179775
"2081","STL","St. Louis, MO: St Louis Lambert International","Frontier Airlines",23041,1238,18.6114701130856
"2082","STL","St. Louis, MO: St Louis Lambert International","GoJet Airlines LLC d/b/a United Express",41851,2761,15.1579137993481
"2083","STL","St. Louis, MO: St Louis Lambert International","Mesa Airlines Inc.",8734,307,28.4495114006515
"2084","STL","St. Louis, MO: St Louis Lambert International","PSA Airlines Inc.",2714,325,8.35076923076923
"2085","STL","St. Louis, MO: St Louis Lambert International","Republic Airline",14348,2537,5.65549862041782
"2086","STL","St. Louis, MO: St Louis Lambert International","SkyWest Airlines Inc.",13046,992,13.1512096774194
"2087","STL","St. Louis, MO: St Louis Lambert International","Southwest Airlines",382062,38734,9.86373728507255
"2088","STL","St. Louis, MO: St Louis Lambert International","Spirit Airlines",11708,547,21.4040219378428
"2089","STL","St. Louis, MO: St Louis Lambert International","United Air Lines Network",37233,2178,17.095041322314
"2090","STS","Santa Rosa, CA: Charles M. Schulz - Sonoma County","Alaska Airlines Network",3077,430,7.15581395348837
"2091","STS","Santa Rosa, CA: Charles M. Schulz - Sonoma County","Envoy Air",4309,693,6.21789321789322
"2092","STS","Santa Rosa, CA: Charles M. Schulz - Sonoma County","Horizon Air",1054,334,3.15568862275449
"2093","STS","Santa Rosa, CA: Charles M. Schulz - Sonoma County","Mesa Airlines Inc.",688,35,19.6571428571429
"2094","STS","Santa Rosa, CA: Charles M. Schulz - Sonoma County","SkyWest Airlines Inc.",20261,2260,8.96504424778761
"2095","STT","Charlotte Amalie, VI: Cyril E King","American Airlines Network",18547,1772,10.4667042889391
"2096","STT","Charlotte Amalie, VI: Cyril E King","Delta Air Lines Network",6397,800,7.99625
"2097","STT","Charlotte Amalie, VI: Cyril E King","Frontier Airlines",1156,75,15.4133333333333
"2098","STT","Charlotte Amalie, VI: Cyril E King","JetBlue Airways",12493,503,24.8369781312127
"2099","STT","Charlotte Amalie, VI: Cyril E King","Spirit Airlines",15649,796,19.6595477386935
"2100","STT","Charlotte Amalie, VI: Cyril E King","United Air Lines Network",4687,744,6.2997311827957
"2101","STX","Christiansted, VI: Henry E. Rohlsen","American Airlines Network",8186,669,12.2361733931241
"2102","STX","Christiansted, VI: Henry E. Rohlsen","Delta Air Lines Network",798,106,7.52830188679245
"2103","STX","Christiansted, VI: Henry E. Rohlsen","Spirit Airlines",6158,331,18.6042296072508
"2104","SUN","Sun Valley/Hailey/Ketchum, ID: Friedman Memorial","Horizon Air",1365,296,4.61148648648649
"2105","SUN","Sun Valley/Hailey/Ketchum, ID: Friedman Memorial","SkyWest Airlines Inc.",12961,1680,7.71488095238095
"2106","SUX","Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field","SkyWest Airlines Inc.",9874,726,13.6005509641873
"2107","SWF","Newburgh/Poughkeepsie, NY: New York Stewart International","Allegiant Air",3284,365,8.9972602739726
"2108","SWF","Newburgh/Poughkeepsie, NY: New York Stewart International","Frontier Airlines",3022,115,26.2782608695652
"2109","SWO","Stillwater, OK: Stillwater Regional","SkyWest Airlines Inc.",7702,725,10.6234482758621
"2110","SYR","Syracuse, NY: Syracuse Hancock International","Air Wisconsin Airlines Corp",4209,159,26.4716981132075
"2111","SYR","Syracuse, NY: Syracuse Hancock International","Allegiant Air",8801,742,11.8611859838275
